,adechiyamoedtashlum,aimmekura,akredit,alutbniya,anashim,aprisattushlum,atidmechiradira,atidmechiradiran,baalutdirallobealim,baalutdirallobealimkama,baalutdiranosefet,baalutdiranosefetkama,baayabiluy,baayachinuch,baayachoshech,baayahaznacha,baayakvish,baayamatos,baayamifal,baayarakevet,baayarech,baayazevel,baayazihum,bituachmenahalimmb,chanayapratit,chederaronot,cheshbonchasum,chisachonatid,chisachonhayom,diramedurag,diranosefet12,diranosefetp12,dividend,esek,gemelvpizuyimmb,ginapratit,godelginapratit,godelkarkalochaklait,hagdalatdira,halvaalodiyuracher,halvaalodiyurashrai,halvaalodiyuravoda,halvaalodiyurbank,halvaalodiyurbituach,halvaalodiyurlising,hanashimshnatit,hasakapratit,hashkaot,haskachisachon,haskaloneemanut,haskaneemanut,haskapikdon,hdividendshnatit,hesderdiyur,hesekshnatit,hevidoch,hhashkaotshnatit,hishtalmut,hribitshnatit,hschirutshnatit,k_baalut,k_mispchadarim,k_mispchadarimmegurim,k_mispmeconiyot,k_mizug,k_shaotozeret,kamaginapratit,kamakarkalochaklait,kamakivun,kamamirpeset,kamasherutim,karkaacheret,karkachaklait,karkachaklaitsetach,karkalochaklait,kesefhutzacher,kesefhutzd,kesefhutzdinary,kesefhutze,kesefhutzl,khishmb,kibelmechirdiran,kivun,kneemanutmb,kniyaatiditdira,kpensiamb,kupotgemel,m_chodashimcheshbonchasum,m_chodashimminus,m_dmeschirutchodeshi,m_halvaadiyur,m_halvaalodiyur,m_kesefkniyaatidit,m_kesefmb,m_mechirdiraknuyab12,m_mechirkarka,m_misgeretashrai,m_peamimpniyabank,m_schumhalvaadiyur,m_setachmigrashbayitprati,m_shuvidira,m_yeshashrai,maaliyot,machsanbetochd,machsanmid,matbeaalutbniya,matbeabniya,matbeachisachon,matbeahutz,matbeaknuya,matbealoneemanut,matbeaneemanut,matbeapikdon,matzavkatid,matzavkavar,mazavkatid,mazavkavar,mbnifkadgalkodem,mdidakarkachaklait,mdidakarkalochaklait,mechiradirankama,mechiradiranosefet,mechirbniya,mechirknuya,meconit,mekorsetach,men18up,menayotmb,milgatlimudim,minus,mirpesetchitzonit,mirpesetsherut,mishkalmb,mispdirotbinyan,mispkomotbinyan,mocher,mosdothul,mosdotnew,mspdirotbekomatmegurim,nefashot0_14,nefashot0_17,nefashot15up,nefashot18up,nofantena,nofgag,nofkvish,nofkvishpnimi,nofrakevet,nofsetachpatuch,nofsetachyarok,nofyam,ofenbaalut,ofenbaalutmigrash,ozeret,pensiaavoda,pikdonotmb,pniyabank,ribit,s_seker,sachnefashot,sacshnatikolel_lembnew,schirut,schumhalvaalodiyur,setachbayitpraty,setachdira,sfarim,shanabniya,shanarechishab,shanarechishak,shiirochchisachonchodesh,shiirochchisachonshana,shiirochchisachonyom,shiirochloneemanutchodesh,shiirochloneemanutshana,shiirochloneemanutyom,shiirochneemanutchodesh,shiirochneemanutshana,shiirochneemanutyom,shiirochpikdonchodesh,shiirochpikdonshana,shiirochpikdonyom,shuvidirotlomegurim,siduri,sidurimakorpitzul,sinuyimpnimiimbdira,sugcheshbon,sugdira,sugmatbeahutzacher,sumhgemelshnatit,sumhhishshnatit,sumhhulshnatit,sumhmilgashnatit,sumhmosdotshnatitnew,sumhpensiashnatit,taarichrechishab,taarichrechishak,taasukaozeret,tahasokaozeret,tchisachonmb,wave,women18up,yitraneagachmemshaltibahuz,yitraneagachmemshaltibschum,yitranemenayotbahuz,yitranemenayotbschum
4049,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,NO,,1.0,,0.0,,,,451.690235899,,,,0.0,72484.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,2.0,72484.0,0.0,,,,11_upto_25_,,,,,,,,,,,,,,,,,4050.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4050,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,NO,,0.0,,0.0,,,,253.626609289,,,,0.0,75587.41666666667,,1.0,1.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,3.0,113987.41666666667,0.0,,,,101_upto_200__,,,,,,,,,,,,,,,,,4051.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,
4051,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,we_save_little,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,5.0,,1,,0.5_upto_5,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,YES,,1.0,,0.0,,,,458.020763031,,,,0.0,0.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,YES,0.0,,,0.0,2012.0,2.0,217400.0,0.0,,,,ABOVE_200_,,,,,,,,,,,,,,,,,4052.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,
4052,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,NO,,0.0,,0.0,,,,470.087309473,,,,0.0,10356.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,2.0,93576.0,0.0,,,,26_upto_100__,,,,,,,,,,,,,,,,,4053.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4053,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,NO,,0.0,,0.0,,,,327.735705992,,,,0.0,2056.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,2.0,52456.0,0.0,,,,26_upto_100__,,,,,,,,,,,,,,,,,4054.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4054,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,4.0,,,,0.0,,,,2.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,YES,,1.0,,0.0,,,,361.807768419,,,,0.0,5069.0,,2.0,2.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,4.0,55289.0,0.0,,,,101_upto_200__,,,,,,,,,,,,,,,,,4055.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4055,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,NO,,1.0,,0.0,,,,319.670162271,,,,0.0,0.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,2.0,0.0,0.0,,,,ABOVE_200_,,,,,,,,,,,,,,,,,4056.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4056,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,we_are_in_debts,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,,,,,,,,,NO,,4.0,,0.0,,,,609.657675867,,,,0.0,0.0,,0.0,0.0,5.0,5.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,5.0,0.0,0.0,,,,101_upto_200__,,,,,,,,,,,,,,,,,4057.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4057,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,3.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,YES,,1.0,,0.0,,,,342.709148981,,,,0.0,0.0,,2.0,2.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,4.0,0.0,0.0,,,,26_upto_100__,,,,,,,,,,,,,,,,,4058.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4058,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,we_save_little,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,4.0,,1,,5.5_upto_10,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,,,,,,,,,YES,,1.0,,0.0,,,,137.746919374,,,,44003.5308,0.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,YES,0.0,,,0.0,2012.0,2.0,114003.53080000001,0.0,,,,ABOVE_200_,,,,,,,,,,,,,,,,,4059.0,,,,,,,,,,,,,,3.0,,,1.0,1.0,,,,
4059,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,8.0,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,3.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,YES,,1.0,,0.0,,,,255.440145296,,,,0.0,0.0,,0.0,0.0,1.0,1.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,1.0,0.0,0.0,,,,26_upto_100__,,,,,,,,,,,,,,,,,4060.0,,,,,,,,,,,,,,,,,1.0,0.0,,,,
4060,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,8.0,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,,,,,,,,,,NO,,1.0,,0.0,,,,483.442078202,,,,0.0,5045.5,,2.0,2.0,3.0,3.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,5.0,127445.5,0.0,,,,101_upto_200__,,,,,,,,,,,,,,,,,4061.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,
4061,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,,,,,,,,,NO,,0.0,,0.0,,,,866.056022951,,,,0.0,0.0,,0.0,0.0,1.0,1.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,1.0,48000.0,0.0,,,,11_upto_25_,,,,,,,,,,,,,,,,,4062.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4062,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,we_are_in_debts,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,5.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,,,,,,,,,YES,,2.0,,0.0,,,,545.708932446,,,,0.0,0.0,,0.0,0.0,4.0,4.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,4.0,70800.0,0.0,,,,26_upto_100__,,,,,,,,,,,,,,,,,4063.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,
4063,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,3.0,,0.0,,,,1023.616284744,,,,0.0,0.0,,2.0,3.0,9.0,8.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,11.0,19800.0,0.0,,,,8.0,,,,,,,,,,,,,,,,,4064.0,,,,,,,,,,,,,,,,,1.0,5.0,,,,
4064,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,we_are_in_debts,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.0,,,,,,,,,,NO,,0.0,,0.0,,,,599.461832328,,,,0.0,2056.0,,0.0,1.0,2.0,1.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,2.0,74576.0,0.0,,,,26_upto_100__,,,,,,,,,,,,,,,,,4065.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4065,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,we_are_in_debts,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,,,,,,,,,,NO,,1.0,,0.0,,,,469.295599236,,,,0.0,0.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,2.0,55932.0,0.0,,,,26_upto_100__,,,,,,,,,,,,,,,,,4066.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4066,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,,,,,,,,,,NO,,0.0,,0.0,,,,636.35451787,,,,0.0,9259.6,,1.0,1.0,1.0,1.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,2.0,9259.6,0.0,,,,no_books_at_home,,,,,,,,,,,,,,,,,4067.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4067,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,NO,,1.0,,0.0,,,,398.008897481,,,,0.0,20892.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,2.0,54180.0,0.0,,,,26_upto_100__,,,,,,,,,,,,,,,,,4068.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4068,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,5.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,1.0,,0.0,,,,443.671409177,,,,0.0,0.0,,1.0,3.0,4.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,5.0,0.0,0.0,,,,101_upto_200__,,,,,,,,,,,,,,,,,4069.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4069,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,4.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,YES,,1.0,,0.0,,,,442.093853761,,,,0.0,5116.0,,1.0,2.0,3.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,4.0,161482.0,0.0,,,,26_upto_100__,,,,,,,,,,,,,,,,,4070.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4070,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,we_are_in_debts,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,NO,,2.0,,0.0,,,,174.32624447,,,,0.0,0.0,,0.0,0.0,4.0,4.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,4.0,58800.0,0.0,,,,upto_10,,,,,,,,,,,,,,,,,4071.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,
4071,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not_probable,we_save_little,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,NO,,1.0,,0.0,,,,534.570225372,,,,0.0,5022.0,,2.0,2.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,4.0,22304.055555555555,0.0,,,,11_upto_25_,,,,,,,,,,,,,,,,,4072.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4072,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,NO,,1.0,,0.0,,,,346.925482665,,,,0.0,101894.08333333333,,0.0,0.0,3.0,3.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,3.0,115094.08333333333,0.0,,,,upto_10,,,,,,,,,,,,,,,,,4073.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,
4073,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,4.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,YES,,1.0,,0.0,,,,628.904492309,,,,0.0,3576.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,2.0,91312.0,0.0,,,,26_upto_100__,,,,,,,,,,,,,,,,,4074.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4074,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,4.0,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,NO,,1.0,,0.0,,,,538.144411873,,,,0.0,75780.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,2.0,75780.0,0.0,,,,11_upto_25_,,,,,,,,,,,,,,,,,4075.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4075,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not_probable,we_save_little,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,5.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,,,,,,,,,,YES,,1.0,,0.0,,,,461.723408284,,,,0.0,24263.5,,4.0,4.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,6.0,304263.5,0.0,,,,ABOVE_200_,,,,,,,,,,,,,,,,,4076.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4076,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,high_probability_,we_save_a_lot,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,5.0,,1,,0.5_upto_5,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,YES,,1.0,,0.0,,,,462.920460546,,,,0.0,0.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,YES,0.0,,,0.0,2012.0,2.0,211966.0,0.0,,,,ABOVE_200_,,,,,,,,,,,,,,,,,4077.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,
4077,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,3.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,YES,,1.0,,0.0,,,,410.875088711,,,,0.0,0.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,2.0,114000.0,0.0,,,,101_upto_200__,,,,,,,,,,,,,,,,,4078.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4078,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,we_use_our_savings_to_cover_soe_of_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,,,,,,,,,NO,,1.0,,24000.0,,,,344.411118846,,,,0.0,3595.5,,2.0,2.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,4.0,30095.5,0.0,,,,101_upto_200__,,,,,,,,,,,,,,,,,4079.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4079,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,we_save_little,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,NO,,3.0,,0.0,,,,483.994281024,,,,0.0,0.0,,0.0,2.0,8.0,6.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,8.0,57000.0,0.0,,,,26_upto_100__,,,,,,,,,,,,,,,,,4080.0,,,,,,,,,,,,,,,,,1.0,3.0,,,,
4080,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not_probable,we_are_in_debts,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,4.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,,,,,,,,,,YES,,2.0,,0.0,,,,365.125034237,,,,0.0,38072.916666666664,,0.0,2.0,5.0,3.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,5.0,116106.13958333334,0.0,,,,ABOVE_200_,,,,,,,,,,,,,,,,,4081.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4081,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not_probable,we_use_our_savings_to_cover_soe_of_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,4.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,,,,,,,,,,YES,,0.0,,0.0,,,,383.85562617,,,,0.0,17550.0,,0.0,0.0,1.0,1.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,1.0,17550.0,0.0,,,,ABOVE_200_,,,,,,,,,,,,,,,,,4082.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4082,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,4.0,,2,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,YES,,1.0,,0.0,,,,331.789355087,,,,0.0,32245.083333333332,,2.0,2.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,6.0,94545.08333333333,0.0,,,,ABOVE_200_,,,,,,,,,,,,,,,,,4083.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4083,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,high_probability_,we_use_our_savings_to_cover_soe_of_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,3.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,YES,,1.0,,0.0,,,,460.976711152,,,,0.0,4058.5833333333335,,2.0,2.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,4.0,115658.58333333333,0.0,,,,upto_10,,,,,,,,,,,,,,,,,4084.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4084,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,we_save_little,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,NO,,0.0,,0.0,,,,617.12394757,,,,0.0,3600.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,2.0,57600.0,0.0,,,,11_upto_25_,,,,,,,,,,,,,,,,,4085.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
4085,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,,,,,,,,,,NO,,0.0,,0.0,,,,397.935778646,,,,0.0,16085.833333333334,,1.0,1.0,1.0,1.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,2.0,16085.833333333334,0.0,,,,101_upto_200__,,,,,,,,,,,,,,,,,4086.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
